transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Donne Place, Chelsea, London, SW3",3,3,7250000.0,,,"This is a completely bespoke and ‘one off’ property, nestled behind a striking façade: Extending to 3,515 sq. ft and with the benefit of a lift, the house provides flexibly arranged and stunning reception space along with three bedroom suites and an entire floor dedicated to a ...",Terraced,SW3,"Farrar & Co, Chelsea - Sales",rightmove,https://www.rightmove.co.uk/properties/148095365#/?channel=RES_BUY,17/05/2024
sales,"Devonshire Place, London, W1G",4,4,7250000.0,,,"A beautiful four-bedroom Grade II residence arranged over ground and lower-ground floor level, with landscaped garden and private courtyard, located a short walk from Regent's Park",Apartment,W1G,"Beauchamp Estates Ltd, St John's Wood",rightmove,https://www.rightmove.co.uk/properties/141476165#/?channel=RES_BUY,01/09/2023
sales,"Albert Embankment, London, SE1",4,5,7250000.0,,,Striking riverside apartment in exclusive serviced residence with incredible city views and access to five-star facilities,Apartment,SE1,"'s International Realty (GPM Principal Branch), Mayfair",rightmove,https://www.rightmove.co.uk/properties/146763116#/?channel=RES_BUY,12/06/2024
sales,"Devonshire Place, Marylebone, London, W1G",4,4,7250000.0,,,"VIRTUAL TOUR & PROPERTY VIDEO AVAILABLE An exceptional four bedroom (331.7 sq m/3,570 sq ft) residence arranged over ground and lower-ground floor level. This property has the perfect balance of historic and contemporary elegance and also benefits from a beautifully appointed rear ...",Duplex,W1G,"Aston Chase, London",rightmove,https://www.rightmove.co.uk/properties/146504630#/?channel=RES_BUY,05/04/2024
sales,"Westbourne House, London, W2",3,3,7250000.0,,,"Award-winning design with an art-deco touch. Set over two floors, this three-bedroom penthouse apartment for sale offers an unrivalled vantage point for panoramic vistas of west London.",Penthouse,W2,"Domus Nova, London",rightmove,https://www.rightmove.co.uk/properties/145779710#/?channel=RES_BUY,14/06/2024
sales,"Dagmar Road, Camberwell, SE5",2,1,550000.0,,,"Wonderful Two Bedroom Period Beauty with Sunny Shared Garden. GUIDE PRCE £550,000 - £575,000. This gorgeous two bedroom flat is located in an attractive Victorian end of terrace house in south Camberwell. It’s a very arty spot being just minutes from Camberwell Arts College ...",Flat,SE5,"Wooster & Stock, London",rightmove,https://www.rightmove.co.uk/properties/151070690#/?channel=RES_BUY,07/08/2024
sales,"Ebury Street, Belgravia, London, SW1W",7,5,7250000.0,,,"Welcome to Ebury Street, a stunning development of five ultra-luxurious residential apartments located in the prestigious neighbourhood of Belgravia SW1. ""Experience luxury living in the heart of Belgravia with this stunning ultra-luxurious apartments in SW1W. Boasting elegant design, spacious...",Block of Apartments,SW1W,"Alexander Charles & Browne, Forest Hill",rightmove,https://www.rightmove.co.uk/properties/146948441#/?channel=RES_BUY,16/05/2024
sales,"Hanover Square, London, W1S",2,2,7250000.0,,,"An exquisite 2-bedroom residence at Mandarin Oriental Mayfair. Located in London's iconic locale, enjoy services from the integrated hotel, design by Rogers Strik Harbour & Partners, and amenities like a spa, pool, rooftop bar, gym, and 24/7 concierge. The pinnacle of luxury living!",Flat,W1S,"Goldstone Letting & Management Ltd, London",rightmove,https://www.rightmove.co.uk/properties/139127516#/?channel=RES_BUY,14/01/2024
sales,Hanover Square Mayfair W1S,2,2,7250000.0,,,"A spectacular two bedroom apartment on the 7th floor of the iconic new development The Residences at Mandarin Oriental, Mayfair. Residents enjoy privileged access to the full suite of hotel services and amenities, including spa, sauna and steam room, 25m pool and state of the art gym. The Manda...",Apartment,W1S,"JLL, Mayfair",rightmove,https://www.rightmove.co.uk/properties/150204872#/?channel=RES_BUY,12/07/2024
sales,"Wykeham Rise, Totteridge, London, N20",6,5,7250000.0,,,"An impressive detached family home in a highly sought after address in the heart of Totteridge Village. The property is beautifully presented throughout with high quality finishes, and offers superb accommodation perfect for modern day family living and entertaining on a grand scale. ...",Detached,N20,"Statons, Totteridge",rightmove,https://www.rightmove.co.uk/properties/145882172#/?channel=RES_BUY,03/08/2024
sales,"Thurloe Street, London, SW7",4,6,7250000.0,,,Thurloe Street presents a spectacular 4 bedroom home which has been recently modernised to provide ample space for living and entertaining,Terraced,SW7,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/144972305#/?channel=RES_BUY,21/02/2024
sales,"Pavilion Road, Knightsbridge, London, SW1X",4,4,7250000.0,,,"A well presented three bedroom mews house in Knightsbridge, SW1X. A stunning three bedroom mews property, located in the heart of Knightsbridge. This property offers three bedrooms, three bathrooms, large reception room with space for dining, perfect for entertaining and a separate modern kitche...",Terraced,SW1X,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/148147301#/?channel=RES_BUY,18/05/2024
sales,"Donne Place, Chelsea, London, SW3",3,3,7250000.0,,,"A well presented three bedroom spacious home with a roof terrace, sauna, gym and swimming pool in Chelsea. A highly individual stunning house, originally designed and rebuilt by Sir Clive Sinclair for himself to live in. The property features a fantastic living space, a garage, a swimming pool, ...",Terraced,SW3,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/148096277#/?channel=RES_BUY,17/05/2024
sales,"Bathurst Street, Hyde Park, W2",7,4,7249500.0,,,"FREEHOLD INTEREST FOR SALE Freehold interest of 9 Bathurst Street and associated garages in Sussex Mews West - £750,000. The freehold of 9 Bathurst Street cannot be enfranchised. It is subject to a leasehold interest currently being marketed independently ...",End of Terrace,W2,"Berkshire Hathaway HomeServices London, Hyde Park & Bayswater",rightmove,https://www.rightmove.co.uk/properties/139863881#/?channel=RES_BUY,15/09/2023
sales,"Albert Hall Mansions, Kensington Gore, London, SW7",4,4,7200000.0,,,This stunning fourth floor family apartment with ambassadorial proportions is located in this extremely sought after red brick portered building overlooking the Royal Albert Hall. Albert Hall Mansions is an impeccably run and maintained apartment building in one of London's most prestigious loca...,Flat,SW7,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/150671192#/?channel=RES_BUY,26/07/2024
sales,"Albert Hall Mansions, 31-48 Kensington Gore, London, SW7",4,4,7200000.0,,,Magnificent four/five-bedroom lateral flat with spectacular views of the Royal Albert Hall,Apartment,SW7,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/150268442#/?channel=RES_BUY,15/07/2024
sales,"Hanover Square, London, W1S",2,3,7200000.0,,,A spectacular two-bedroom apartment situated in the iconic Mandarin Oriental Residences.,Apartment,W1S,"Savills, Mayfair",rightmove,https://www.rightmove.co.uk/properties/86930580#/?channel=RES_BUY,05/08/2024
sales,"Claydon House, Chelsea Waterfront, SW10",5,5,7187500.0,,,"A spectacular five bedroom, seventh floor apartment in Chelsea Waterfront located on the edge of the River Thames offering stunning views from Chelsea in the West to Canary Wharf in the East, set amid tranquil landscaped gardens.",Flat,SW10,"Chestertons, South Kensington",rightmove,https://www.rightmove.co.uk/properties/143121386#/?channel=RES_BUY,28/06/2024
sales,"Chesham Street, Belgravia, SW1X",3,3,7150000.0,,,A three bedroom contemporary apartment in a boutique development,Apartment,SW1X,"Beauchamp Estates Ltd, New Homes",rightmove,https://www.rightmove.co.uk/properties/143961356#/?channel=RES_BUY,24/01/2024
sales,"Chesham Street, SW1X",3,3,7150000.0,,,"This newly built, lateral three bedroom penthouse apartment (1,760 sqft /164 sqm incl. separate storage vault) is on the fourth floor of this small discreet block of apartments, set behind a magnificent white stucco-fronted period building in the heart of Belgravia. The accommodation includes a v...",Penthouse,SW1X,"Harrods Estates, Mayfair",rightmove,https://www.rightmove.co.uk/properties/134355431#/?channel=RES_BUY,07/12/2023
sales,"Carnation Way,London",5,5,7053000.0,,,"Luxury Living Homes is pleased to present an incredible opportunity in one of LondonÃ¢â,¬²s most invigorating neighbourhoods, Nine Elms. Light-filled and contemporary, these apartments appeal to discerning tastes, with finely selected design touches making them both beautiful and unique. Admirabl...",Apartment,"Way,London","Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/133499453#/?channel=RES_BUY,11/04/2023
sales,"Thames City, Nine Elms, London SW8",5,4,7053000.0,,,The following apartment is located within the Sky Collection of the Development. The most exclusive and opulent units within the entire completed scheme. This exquisite 5 bedroom apartment located in Thames City on the 35th floor presents a deluxe living experience within one of London's...,Apartment,SW8,"Knightsbridge Prime Property, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/137652857#/?channel=RES_BUY,20/07/2023
sales,"Montpelier Street, Knightsbridge, SW7",5,3,7050000.0,,,"An elegant interior-designed and well-laid-out five-bedroom house spanning some 3,000 sq ft in the heart of Knightsbridge. This property enjoys an abundance of natural light and offers excellent living and outside space, including a 25 ft terrace on the ground floor, a balcony and a patio. <...",House,SW7,"CENTURY 21 Sophia Elena, London",rightmove,https://www.rightmove.co.uk/properties/149384516#/?channel=RES_BUY,20/06/2024
